aciertos,errores,tiempo_promedio,intentos,score,grado,operacion_recomendada,descripcion
11,13,47.55,4,-21.275,1,suma,"Bajo desempeño en suma, reforzar bases."
7,18,26.08,5,-26.04,1,suma,"Bajo desempeño en suma, reforzar bases."
2,11,46.74,3,-35.870000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
17,17,54.63,1,-18.815,1,suma,"Bajo desempeño en suma, reforzar bases."
18,20,48.47,5,-18.235,1,suma,"Bajo desempeño en suma, reforzar bases."
20,16,26.82,3,2.59,3,resta,"Desempeño regular en resta, practicar más."
15,3,43.09,3,3.9549999999999983,3,resta,"Desempeño regular en resta, practicar más."
0,14,43.87,1,-42.935,1,suma,"Bajo desempeño en suma, reforzar bases."
11,16,49.42,1,-26.71,1,suma,"Bajo desempeño en suma, reforzar bases."
11,9,50.79,1,-16.895,1,suma,"Bajo desempeño en suma, reforzar bases."
15,15,16.92,4,-0.9600000000000009,2,suma,"Bajo desempeño en suma, reforzar bases."
11,1,20.1,3,10.45,5,division,"Excelente desempeño en division, puede avanzar."
14,19,6.42,2,-3.71,2,suma,"Bajo desempeño en suma, reforzar bases."
4,8,15.09,1,-11.545,1,suma,"Bajo desempeño en suma, reforzar bases."
1,5,30.41,2,-20.705,1,suma,"Bajo desempeño en suma, reforzar bases."
11,5,40.0,2,-5.5,1,suma,"Bajo desempeño en suma, reforzar bases."
15,14,31.2,5,-6.6,1,suma,"Bajo desempeño en suma, reforzar bases."
8,13,26.45,3,-16.725,1,suma,"Bajo desempeño en suma, reforzar bases."
19,2,26.42,2,21.79,6,division,"Excelente desempeño en division, puede avanzar."
12,12,18.18,5,-3.09,2,suma,"Bajo desempeño en suma, reforzar bases."
0,4,15.21,2,-13.605,1,suma,"Bajo desempeño en suma, reforzar bases."
18,9,52.1,4,-3.5500000000000007,2,suma,"Bajo desempeño en suma, reforzar bases."
15,17,50.35,4,-20.675,1,suma,"Bajo desempeño en suma, reforzar bases."
14,6,6.07,1,15.965,6,division,"Excelente desempeño en division, puede avanzar."
18,4,31.3,1,14.35,5,division,"Excelente desempeño en division, puede avanzar."
16,10,55.16,2,-10.579999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
6,12,25.52,4,-18.759999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
5,7,24.81,1,-12.905,1,suma,"Bajo desempeño en suma, reforzar bases."
4,3,37.37,3,-15.184999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
14,1,57.94,2,-2.469999999999999,2,suma,"Bajo desempeño en suma, reforzar bases."
13,18,16.77,1,-9.385,1,suma,"Bajo desempeño en suma, reforzar bases."
1,12,35.89,5,-33.945,1,suma,"Bajo desempeño en suma, reforzar bases."
7,0,46.51,3,-9.254999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
0,2,49.16,2,-27.58,1,suma,"Bajo desempeño en suma, reforzar bases."
0,17,27.36,3,-39.18,1,suma,"Bajo desempeño en suma, reforzar bases."
6,1,52.38,2,-15.690000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
1,5,41.57,1,-26.285,1,suma,"Bajo desempeño en suma, reforzar bases."
8,4,27.85,2,-3.9250000000000007,2,suma,"Bajo desempeño en suma, reforzar bases."
15,6,16.55,2,12.725,5,division,"Excelente desempeño en division, puede avanzar."
20,17,45.62,2,-8.309999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
9,2,56.45,4,-13.225000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
13,10,20.8,4,0.5999999999999996,3,resta,"Desempeño regular en resta, practicar más."
4,10,25.79,3,-19.895,1,suma,"Bajo desempeño en suma, reforzar bases."
0,3,11.6,1,-10.3,1,suma,"Bajo desempeño en suma, reforzar bases."
16,17,39.76,2,-13.379999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
5,15,57.54,4,-41.269999999999996,1,suma,"Bajo desempeño en suma, reforzar bases."
1,3,35.38,5,-20.19,1,suma,"Bajo desempeño en suma, reforzar bases."
17,19,31.02,1,-10.01,1,suma,"Bajo desempeño en suma, reforzar bases."
3,9,28.14,4,-21.57,1,suma,"Bajo desempeño en suma, reforzar bases."
19,4,28.3,2,17.85,6,division,"Excelente desempeño en division, puede avanzar."
11,9,40.84,3,-11.920000000000002,1,suma,"Bajo desempeño en suma, reforzar bases."
7,13,51.58,1,-31.29,1,suma,"Bajo desempeño en suma, reforzar bases."
10,15,7.04,1,-6.02,1,suma,"Bajo desempeño en suma, reforzar bases."
13,11,17.52,3,0.7400000000000002,3,resta,"Desempeño regular en resta, practicar más."
16,15,54.0,1,-17.5,1,suma,"Bajo desempeño en suma, reforzar bases."
2,13,45.02,4,-38.010000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
19,5,36.83,1,12.085,5,division,"Excelente desempeño en division, puede avanzar."
0,13,14.44,5,-26.72,1,suma,"Bajo desempeño en suma, reforzar bases."
5,0,23.13,2,-1.5649999999999995,2,suma,"Bajo desempeño en suma, reforzar bases."
2,12,55.69,4,-41.845,1,suma,"Bajo desempeño en suma, reforzar bases."
17,1,31.57,2,16.715,6,division,"Excelente desempeño en division, puede avanzar."
15,2,58.89,2,-2.4450000000000003,2,suma,"Bajo desempeño en suma, reforzar bases."
10,20,39.31,3,-29.655,1,suma,"Bajo desempeño en suma, reforzar bases."
1,4,45.64,2,-26.82,1,suma,"Bajo desempeño en suma, reforzar bases."
20,17,29.92,1,-0.46000000000000085,2,suma,"Bajo desempeño en suma, reforzar bases."
5,10,44.02,5,-27.01,1,suma,"Bajo desempeño en suma, reforzar bases."
8,2,22.95,1,1.5250000000000004,3,resta,"Desempeño regular en resta, practicar más."
19,6,11.95,5,23.025,6,division,"Excelente desempeño en division, puede avanzar."
16,1,19.28,4,20.86,6,division,"Excelente desempeño en division, puede avanzar."
4,6,41.14,1,-21.57,1,suma,"Bajo desempeño en suma, reforzar bases."
3,8,21.1,1,-16.55,1,suma,"Bajo desempeño en suma, reforzar bases."
8,6,40.18,1,-13.09,1,suma,"Bajo desempeño en suma, reforzar bases."
16,7,33.89,2,4.555,3,resta,"Desempeño regular en resta, practicar más."
17,14,21.31,1,2.3450000000000006,3,resta,"Desempeño regular en resta, practicar más."
8,6,33.5,1,-9.75,1,suma,"Bajo desempeño en suma, reforzar bases."
15,19,11.39,5,-4.195,2,suma,"Bajo desempeño en suma, reforzar bases."
12,18,42.38,5,-24.19,1,suma,"Bajo desempeño en suma, reforzar bases."
10,14,51.65,5,-26.825,1,suma,"Bajo desempeño en suma, reforzar bases."
5,1,34.9,2,-8.95,1,suma,"Bajo desempeño en suma, reforzar bases."
13,6,35.95,4,-0.9750000000000014,2,suma,"Bajo desempeño en suma, reforzar bases."
6,8,59.58,4,-29.79,1,suma,"Bajo desempeño en suma, reforzar bases."
1,18,23.05,5,-36.525,1,suma,"Bajo desempeño en suma, reforzar bases."
7,12,22.06,1,-15.03,1,suma,"Bajo desempeño en suma, reforzar bases."
0,4,59.15,5,-35.575,1,suma,"Bajo desempeño en suma, reforzar bases."
12,18,53.63,5,-29.815,1,suma,"Bajo desempeño en suma, reforzar bases."
16,8,31.61,1,4.195,3,resta,"Desempeño regular en resta, practicar más."
9,8,29.56,2,-8.78,1,suma,"Bajo desempeño en suma, reforzar bases."
13,12,52.27,1,-18.135,1,suma,"Bajo desempeño en suma, reforzar bases."
13,11,52.56,2,-16.78,1,suma,"Bajo desempeño en suma, reforzar bases."
9,4,42.5,5,-9.25,1,suma,"Bajo desempeño en suma, reforzar bases."
18,16,13.47,5,5.265,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
11,3,40.83,2,-2.914999999999999,2,suma,"Bajo desempeño en suma, reforzar bases."
1,10,57.19,1,-41.595,1,suma,"Bajo desempeño en suma, reforzar bases."
2,10,52.73,5,-37.364999999999995,1,suma,"Bajo desempeño en suma, reforzar bases."
19,18,31.27,3,-4.635,2,suma,"Bajo desempeño en suma, reforzar bases."
0,18,25.4,4,-39.7,1,suma,"Bajo desempeño en suma, reforzar bases."
8,11,7.89,3,-4.445,2,suma,"Bajo desempeño en suma, reforzar bases."
2,12,15.33,1,-21.665,1,suma,"Bajo desempeño en suma, reforzar bases."
5,19,43.36,1,-40.18,1,suma,"Bajo desempeño en suma, reforzar bases."
12,2,34.54,5,3.7300000000000004,3,resta,"Desempeño regular en resta, practicar más."
9,4,27.15,1,-1.5749999999999993,2,suma,"Bajo desempeño en suma, reforzar bases."
10,4,22.64,2,2.6799999999999997,3,resta,"Desempeño regular en resta, practicar más."
0,18,20.72,5,-37.36,1,suma,"Bajo desempeño en suma, reforzar bases."
0,10,21.29,3,-25.645,1,suma,"Bajo desempeño en suma, reforzar bases."
4,18,51.95,4,-44.975,1,suma,"Bajo desempeño en suma, reforzar bases."
15,7,25.05,2,6.975,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
8,11,22.67,1,-11.835,1,suma,"Bajo desempeño en suma, reforzar bases."
19,0,59.6,2,8.2,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
15,20,13.82,3,-6.91,1,suma,"Bajo desempeño en suma, reforzar bases."
0,5,25.55,3,-20.275,1,suma,"Bajo desempeño en suma, reforzar bases."
4,9,6.28,3,-8.64,1,suma,"Bajo desempeño en suma, reforzar bases."
15,4,10.43,4,18.785,6,division,"Excelente desempeño en division, puede avanzar."
4,6,37.66,1,-19.83,1,suma,"Bajo desempeño en suma, reforzar bases."
17,2,49.99,2,6.004999999999999,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
10,8,59.37,3,-21.685,1,suma,"Bajo desempeño en suma, reforzar bases."
3,4,52.74,3,-26.37,1,suma,"Bajo desempeño en suma, reforzar bases."
13,11,36.31,2,-8.655000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
8,9,30.55,3,-12.775,1,suma,"Bajo desempeño en suma, reforzar bases."
13,20,28.06,1,-18.03,1,suma,"Bajo desempeño en suma, reforzar bases."
17,7,42.0,4,2.5,3,resta,"Desempeño regular en resta, practicar más."
17,10,29.06,4,4.470000000000001,3,resta,"Desempeño regular en resta, practicar más."
7,2,8.41,3,6.795,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
20,16,18.02,2,6.99,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
15,8,28.74,3,3.630000000000001,3,resta,"Desempeño regular en resta, practicar más."
8,12,28.51,3,-16.255000000000003,1,suma,"Bajo desempeño en suma, reforzar bases."
14,4,22.13,4,10.935,5,division,"Excelente desempeño en division, puede avanzar."
10,0,48.69,3,-4.344999999999999,2,suma,"Bajo desempeño en suma, reforzar bases."
0,8,35.34,4,-29.67,1,suma,"Bajo desempeño en suma, reforzar bases."
8,9,24.83,5,-9.915,1,suma,"Bajo desempeño en suma, reforzar bases."
2,20,10.89,3,-31.445,1,suma,"Bajo desempeño en suma, reforzar bases."
20,20,6.15,5,6.925,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
9,15,57.45,5,-33.225,1,suma,"Bajo desempeño en suma, reforzar bases."
5,8,52.75,1,-28.375,1,suma,"Bajo desempeño en suma, reforzar bases."
13,13,52.09,3,-19.545,1,suma,"Bajo desempeño en suma, reforzar bases."
15,17,19.22,4,-5.109999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
11,13,9.44,5,-2.2199999999999998,2,suma,"Bajo desempeño en suma, reforzar bases."
4,3,20.73,4,-6.865,1,suma,"Bajo desempeño en suma, reforzar bases."
7,19,29.53,4,-29.265,1,suma,"Bajo desempeño en suma, reforzar bases."
9,4,43.82,3,-9.91,1,suma,"Bajo desempeño en suma, reforzar bases."
3,13,26.11,2,-26.555,1,suma,"Bajo desempeño en suma, reforzar bases."
11,11,25.65,5,-7.324999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
12,20,30.07,5,-21.035,1,suma,"Bajo desempeño en suma, reforzar bases."
12,9,53.76,4,-16.38,1,suma,"Bajo desempeño en suma, reforzar bases."
18,18,16.42,1,0.7899999999999991,3,resta,"Desempeño regular en resta, practicar más."
9,10,21.01,5,-7.505000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
4,20,58.79,3,-51.394999999999996,1,suma,"Bajo desempeño en suma, reforzar bases."
3,18,55.4,3,-48.7,1,suma,"Bajo desempeño en suma, reforzar bases."
2,13,22.07,2,-26.535,1,suma,"Bajo desempeño en suma, reforzar bases."
2,7,19.13,1,-16.064999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
5,0,37.03,3,-8.515,1,suma,"Bajo desempeño en suma, reforzar bases."
8,1,10.33,3,9.335,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
5,10,57.56,1,-33.78,1,suma,"Bajo desempeño en suma, reforzar bases."
17,11,43.85,3,-4.425000000000001,2,suma,"Bajo desempeño en suma, reforzar bases."
11,7,24.26,2,-0.6300000000000008,2,suma,"Bajo desempeño en suma, reforzar bases."
17,18,50.15,5,-18.075,1,suma,"Bajo desempeño en suma, reforzar bases."
0,1,49.34,4,-26.17,1,suma,"Bajo desempeño en suma, reforzar bases."
0,14,18.88,1,-30.439999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
19,9,11.91,2,18.545,6,division,"Excelente desempeño en division, puede avanzar."
8,14,30.8,3,-20.4,1,suma,"Bajo desempeño en suma, reforzar bases."
7,17,49.99,2,-36.495000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
14,13,45.39,3,-14.195,1,suma,"Bajo desempeño en suma, reforzar bases."
2,9,33.95,5,-26.475,1,suma,"Bajo desempeño en suma, reforzar bases."
7,17,33.48,1,-28.24,1,suma,"Bajo desempeño en suma, reforzar bases."
3,7,23.56,3,-16.28,1,suma,"Bajo desempeño en suma, reforzar bases."
15,12,6.54,4,8.73,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
7,9,54.34,4,-26.67,1,suma,"Bajo desempeño en suma, reforzar bases."
8,3,52.67,2,-14.835,1,suma,"Bajo desempeño en suma, reforzar bases."
2,17,27.23,3,-35.115,1,suma,"Bajo desempeño en suma, reforzar bases."
10,16,26.18,1,-17.09,1,suma,"Bajo desempeño en suma, reforzar bases."
1,17,59.16,2,-53.08,1,suma,"Bajo desempeño en suma, reforzar bases."
9,12,15.32,1,-7.66,1,suma,"Bajo desempeño en suma, reforzar bases."
9,8,54.8,3,-21.4,1,suma,"Bajo desempeño en suma, reforzar bases."
16,14,40.94,3,-9.469999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
3,16,33.26,4,-34.629999999999995,1,suma,"Bajo desempeño en suma, reforzar bases."
13,3,40.49,5,1.254999999999999,3,resta,"Desempeño regular en resta, practicar más."
19,16,51.46,5,-11.73,1,suma,"Bajo desempeño en suma, reforzar bases."
13,5,40.66,2,-1.8299999999999983,2,suma,"Bajo desempeño en suma, reforzar bases."
1,6,32.7,1,-23.35,1,suma,"Bajo desempeño en suma, reforzar bases."
16,0,47.47,2,8.265,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
2,10,15.98,3,-18.990000000000002,1,suma,"Bajo desempeño en suma, reforzar bases."
18,13,43.39,1,-5.195,1,suma,"Bajo desempeño en suma, reforzar bases."
7,4,41.33,1,-12.665,1,suma,"Bajo desempeño en suma, reforzar bases."
13,7,45.37,3,-7.184999999999999,1,suma,"Bajo desempeño en suma, reforzar bases."
13,11,8.82,3,5.09,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
3,8,48.01,3,-30.005,1,suma,"Bajo desempeño en suma, reforzar bases."
1,12,9.86,5,-20.93,1,suma,"Bajo desempeño en suma, reforzar bases."
1,11,56.97,2,-42.985,1,suma,"Bajo desempeño en suma, reforzar bases."
20,18,8.34,5,8.83,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
18,0,27.3,1,22.35,6,division,"Excelente desempeño en division, puede avanzar."
2,12,43.54,4,-35.769999999999996,1,suma,"Bajo desempeño en suma, reforzar bases."
0,3,6.66,5,-7.83,1,suma,"Bajo desempeño en suma, reforzar bases."
6,14,53.7,3,-35.85,1,suma,"Bajo desempeño en suma, reforzar bases."
4,8,14.85,3,-11.425,1,suma,"Bajo desempeño en suma, reforzar bases."
14,14,42.57,3,-14.285,1,suma,"Bajo desempeño en suma, reforzar bases."
2,17,58.68,3,-50.84,1,suma,"Bajo desempeño en suma, reforzar bases."
5,5,8.13,3,-1.5650000000000004,2,suma,"Bajo desempeño en suma, reforzar bases."
1,6,38.19,5,-26.095,1,suma,"Bajo desempeño en suma, reforzar bases."
18,11,53.88,2,-7.440000000000001,1,suma,"Bajo desempeño en suma, reforzar bases."
8,7,20.3,4,-4.65,2,suma,"Bajo desempeño en suma, reforzar bases."
3,15,28.49,3,-30.744999999999997,1,suma,"Bajo desempeño en suma, reforzar bases."
13,4,11.73,2,14.135,5,division,"Excelente desempeño en division, puede avanzar."
14,20,35.37,5,-19.685,1,suma,"Bajo desempeño en suma, reforzar bases."
14,7,6.59,2,14.205,5,division,"Excelente desempeño en division, puede avanzar."
13,3,57.54,3,-7.27,1,suma,"Bajo desempeño en suma, reforzar bases."
5,6,26.71,1,-12.355,1,suma,"Bajo desempeño en suma, reforzar bases."
20,17,51.68,2,-11.34,1,suma,"Bajo desempeño en suma, reforzar bases."
11,11,34.71,2,-11.855,1,suma,"Bajo desempeño en suma, reforzar bases."
5,0,10.78,4,4.61,3,resta,"Desempeño regular en resta, practicar más."
11,8,41.18,4,-10.59,1,suma,"Bajo desempeño en suma, reforzar bases."
17,19,38.98,3,-13.989999999999998,1,suma,"Bajo desempeño en suma, reforzar bases."
20,15,32.98,5,1.0100000000000016,3,resta,"Desempeño regular en resta, practicar más."
1,4,54.66,2,-31.33,1,suma,"Bajo desempeño en suma, reforzar bases."
4,12,56.42,5,-38.21,1,suma,"Bajo desempeño en suma, reforzar bases."
12,15,48.32,1,-22.66,1,suma,"Bajo desempeño en suma, reforzar bases."
20,14,44.58,2,-3.289999999999999,2,suma,"Bajo desempeño en suma, reforzar bases."
8,18,14.1,5,-18.05,1,suma,"Bajo desempeño en suma, reforzar bases."
5,14,46.28,1,-34.14,1,suma,"Bajo desempeño en suma, reforzar bases."
11,5,23.48,2,2.76,3,resta,"Desempeño regular en resta, practicar más."
15,7,21.15,3,8.925,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
6,20,23.23,2,-29.615000000000002,1,suma,"Bajo desempeño en suma, reforzar bases."
13,14,29.89,3,-9.945,1,suma,"Bajo desempeño en suma, reforzar bases."
5,7,53.99,2,-27.495,1,suma,"Bajo desempeño en suma, reforzar bases."
13,0,38.94,4,6.530000000000001,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
5,17,10.54,1,-20.77,1,suma,"Bajo desempeño en suma, reforzar bases."
9,8,42.03,4,-15.015,1,suma,"Bajo desempeño en suma, reforzar bases."
0,9,53.49,5,-40.245000000000005,1,suma,"Bajo desempeño en suma, reforzar bases."
8,13,37.33,3,-22.165,1,suma,"Bajo desempeño en suma, reforzar bases."
4,11,46.93,1,-31.965,1,suma,"Bajo desempeño en suma, reforzar bases."
4,8,20.09,2,-14.045,1,suma,"Bajo desempeño en suma, reforzar bases."
10,2,9.38,5,12.309999999999999,5,division,"Excelente desempeño en division, puede avanzar."
18,5,5.32,2,25.84,6,division,"Excelente desempeño en division, puede avanzar."
3,2,29.35,1,-11.675,1,suma,"Bajo desempeño en suma, reforzar bases."
11,14,9.29,1,-3.6449999999999996,2,suma,"Bajo desempeño en suma, reforzar bases."
13,5,32.8,2,2.1000000000000014,3,resta,"Desempeño regular en resta, practicar más."
13,8,30.55,3,-1.2750000000000004,2,suma,"Bajo desempeño en suma, reforzar bases."
12,9,26.67,5,-2.835000000000001,2,suma,"Bajo desempeño en suma, reforzar bases."
5,20,23.7,3,-31.85,1,suma,"Bajo desempeño en suma, reforzar bases."
11,10,57.36,1,-21.68,1,suma,"Bajo desempeño en suma, reforzar bases."
12,20,34.36,3,-23.18,1,suma,"Bajo desempeño en suma, reforzar bases."
4,17,39.96,1,-37.480000000000004,1,suma,"Bajo desempeño en suma, reforzar bases."
15,7,20.62,3,9.19,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
13,4,18.02,4,10.99,5,division,"Excelente desempeño en division, puede avanzar."
12,5,21.5,5,5.75,4,multiplicacion,"Buen desempeño en multiplicacion, mejorar velocidad."
8,16,48.58,3,-32.29,1,suma,"Bajo desempeño en suma, reforzar bases."
7,5,5.35,3,3.825,3,resta,"Desempeño regular en resta, practicar más."
1,20,42.1,4,-49.05,1,suma,"Bajo desempeño en suma, reforzar bases."
17,0,26.31,2,20.845,6,division,"Excelente desempeño en division, puede avanzar."
1,15,55.78,1,-48.39,1,suma,"Bajo desempeño en suma, reforzar bases."
19,10,23.72,1,11.14,5,division,"Excelente desempeño en division, puede avanzar."
